id,Title,Score,Days,Mean Score,Watching,Completed,On Hold,Dropped,Plan to Watch,Total Entries,Rewatched,Episodes
15,Tokyo Ghoul,8.0,29.5,8.48,6.0,18.0,0.0,1.0,1.0,26.0,0.0,1763.0
16,Tokyo Ghoul,8.0,58.6,6.22,1.0,45.0,2.0,2.0,0.0,50.0,0.0,3531.0
17,Tokyo Ghoul,8.0,27.8,8.91,0.0,65.0,0.0,0.0,0.0,65.0,0.0,1660.0
18,Tokyo Ghoul,8.0,6.8,7.47,2.0,13.0,1.0,3.0,0.0,19.0,0.0,415.0
19,Tokyo Ghoul,8.0,22.5,8.54,3.0,21.0,0.0,0.0,0.0,24.0,0.0,1401.0
20,Tokyo Ghoul,8.0,0.7,9.67,9.0,3.0,1.0,0.0,0.0,13.0,0.0,42.0
21,Tokyo Ghoul,8.0,42.7,7.26,6.0,188.0,0.0,2.0,242.0,438.0,3.0,2546.0
22,Tokyo Ghoul,8.0,9.6,7.93,15.0,49.0,4.0,7.0,31.0,106.0,0.0,571.0
23,Tokyo Ghoul,8.0,28.1,8.43,0.0,65.0,0.0,0.0,0.0,65.0,0.0,1676.0
24,Tokyo Ghoul,8.0,20.2,8.37,3.0,16.0,1.0,0.0,3.0,23.0,0.0,1229.0
25,Tokyo Ghoul,8.0,24.4,6.59,0.0,64.0,0.0,0.0,0.0,64.0,0.0,1455.0
26,Tokyo Ghoul,8.0,15.0,8.43,0.0,53.0,0.0,0.0,0.0,53.0,0.0,881.0
27,Tokyo Ghoul,8.0,54.1,7.94,4.0,140.0,9.0,3.0,30.0,186.0,0.0,3223.0
28,Tokyo Ghoul,8.0,42.6,8.09,0.0,102.0,0.0,0.0,0.0,102.0,0.0,2573.0
29,Tokyo Ghoul,8.0,40.6,9.43,11.0,117.0,0.0,0.0,49.0,177.0,0.0,2409.0
30,Tokyo Ghoul,8.0,35.0,7.51,19.0,73.0,2.0,1.0,29.0,124.0,0.0,2073.0
31,Tokyo Ghoul,8.0,29.9,8.32,0.0,81.0,0.0,0.0,1.0,82.0,0.0,1895.0
32,Tokyo Ghoul,8.0,48.6,7.17,9.0,136.0,3.0,0.0,2.0,150.0,0.0,2936.0
33,Tokyo Ghoul,8.0,97.9,6.79,2.0,148.0,1.0,5.0,0.0,156.0,0.0,6794.0
34,Tokyo Ghoul,8.0,20.3,8.33,4.0,52.0,1.0,4.0,1.0,62.0,0.0,1219.0
35,Tokyo Ghoul,8.0,22.4,8.34,0.0,32.0,0.0,0.0,0.0,32.0,0.0,1353.0
36,Tokyo Ghoul,8.0,45.1,8.0,1.0,39.0,0.0,0.0,0.0,40.0,0.0,2731.0
37,Tokyo Ghoul,8.0,95.6,7.19,3.0,145.0,0.0,3.0,4.0,155.0,0.0,5737.0
38,Tokyo Ghoul,8.0,60.0,7.56,5.0,165.0,42.0,5.0,48.0,265.0,60.0,3825.0
39,Tokyo Ghoul,8.0,29.5,8.24,2.0,57.0,0.0,3.0,1.0,63.0,0.0,1746.0
40,Tokyo Ghoul,8.0,51.2,8.4,53.0,225.0,10.0,10.0,409.0,707.0,10.0,3067.0
0,Naruto,10.0,110.2,8.28,5.0,217.0,5.0,1.0,232.0,460.0,3.0,6594.0
1,Naruto,10.0,24.5,8.59,10.0,40.0,0.0,0.0,11.0,61.0,0.0,1562.0
2,Naruto,10.0,13.1,8.89,0.0,9.0,0.0,0.0,0.0,9.0,0.0,806.0
3,Naruto,10.0,38.5,8.25,1.0,8.0,0.0,0.0,0.0,9.0,0.0,2334.0
4,Naruto,10.0,33.8,9.19,4.0,53.0,0.0,0.0,0.0,57.0,0.0,2027.0
5,Naruto,10.0,15.1,9.47,7.0,41.0,0.0,0.0,0.0,48.0,0.0,900.0
6,Naruto,10.0,11.7,9.67,1.0,3.0,0.0,0.0,0.0,4.0,0.0,721.0
7,Naruto,10.0,24.4,8.44,34.0,57.0,0.0,0.0,39.0,130.0,0.0,1494.0
8,Naruto,10.0,120.8,5.77,23.0,452.0,0.0,29.0,104.0,608.0,172.0,7422.0
9,Naruto,10.0,37.2,9.97,13.0,96.0,0.0,0.0,58.0,167.0,0.0,2361.0
10,Naruto,10.0,12.2,8.75,0.0,4.0,0.0,0.0,0.0,4.0,0.0,757.0
11,Naruto,10.0,29.5,8.48,6.0,18.0,0.0,1.0,1.0,26.0,0.0,1763.0
12,Naruto,10.0,27.8,8.91,0.0,65.0,0.0,0.0,0.0,65.0,0.0,1660.0
13,Naruto,10.0,5.1,8.6,0.0,5.0,0.0,0.0,7.0,12.0,0.0,309.0
14,Naruto,10.0,51.9,7.1,2.0,209.0,4.0,0.0,193.0,408.0,0.0,3100.0
15,Naruto,10.0,15.0,8.83,1.0,5.0,0.0,0.0,0.0,6.0,0.0,925.0
16,Naruto,10.0,53.1,7.63,4.0,105.0,0.0,2.0,7.0,118.0,0.0,3202.0
17,Naruto,10.0,50.7,7.35,2.0,88.0,0.0,0.0,17.0,107.0,0.0,2997.0
18,Naruto,10.0,43.8,9.31,6.0,63.0,0.0,0.0,1.0,70.0,0.0,2592.0
19,Naruto,10.0,42.6,8.09,0.0,102.0,0.0,0.0,0.0,102.0,0.0,2573.0
20,Naruto,10.0,52.9,7.48,2.0,171.0,2.0,4.0,0.0,179.0,0.0,3200.0
21,Naruto,10.0,37.7,8.86,4.0,44.0,2.0,0.0,0.0,50.0,0.0,2205.0
22,Naruto,10.0,54.4,7.36,3.0,41.0,0.0,1.0,5.0,50.0,0.0,3262.0
23,Naruto,10.0,14.2,8.63,3.0,27.0,1.0,0.0,344.0,375.0,0.0,844.0
24,Naruto,10.0,46.5,7.42,2.0,83.0,0.0,2.0,19.0,106.0,0.0,2780.0
25,Naruto,10.0,22.5,8.54,3.0,21.0,0.0,0.0,0.0,24.0,0.0,1401.0
26,Naruto,10.0,26.5,8.82,3.0,24.0,1.0,0.0,0.0,28.0,0.0,1616.0
27,Naruto,10.0,44.7,9.32,2.0,22.0,5.0,0.0,6.0,35.0,0.0,2650.0
0,Kimetsu no Yaiba,9.0,23.5,8.42,0.0,29.0,0.0,0.0,1.0,30.0,0.0,1497.0
1,Kimetsu no Yaiba,9.0,163.0,6.48,22.0,441.0,13.0,61.0,139.0,676.0,0.0,9911.0
2,Kimetsu no Yaiba,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Kimetsu no Yaiba,9.0,3.8,8.37,2.0,15.0,0.0,0.0,3.0,20.0,0.0,779.0
4,Kimetsu no Yaiba,9.0,2.8,9.33,1.0,14.0,0.0,0.0,0.0,15.0,0.0,161.0
5,Kimetsu no Yaiba,9.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0
6,Kimetsu no Yaiba,9.0,2.6,8.73,1.0,10.0,0.0,0.0,0.0,11.0,0.0,238.0
7,Kimetsu no Yaiba,9.0,1.9,8.92,1.0,11.0,0.0,0.0,0.0,12.0,0.0,173.0
8,Kimetsu no Yaiba,9.0,16.1,8.3,1.0,47.0,0.0,0.0,11.0,59.0,0.0,1746.0
9,Kimetsu no Yaiba,9.0,12.8,9.43,6.0,33.0,0.0,1.0,7.0,47.0,0.0,905.0
10,Kimetsu no Yaiba,9.0,41.8,6.55,1.0,100.0,4.0,9.0,11.0,125.0,0.0,2524.0
11,Kimetsu no Yaiba,9.0,40.7,8.28,6.0,42.0,0.0,0.0,0.0,48.0,0.0,3063.0
12,Kimetsu no Yaiba,9.0,0.0,6.23,303.0,0.0,0.0,0.0,0.0,303.0,0.0,0.0
13,Kimetsu no Yaiba,9.0,77.9,8.59,2.0,125.0,0.0,7.0,69.0,203.0,0.0,4844.0
14,Kimetsu no Yaiba,9.0,1.2,8.75,1.0,2.0,0.0,1.0,2.0,6.0,0.0,70.0
15,Kimetsu no Yaiba,9.0,60.3,6.84,1.0,113.0,1.0,20.0,8.0,143.0,0.0,3791.0
16,Kimetsu no Yaiba,9.0,5.1,9.9,1.0,9.0,0.0,0.0,0.0,10.0,0.0,300.0
17,Kimetsu no Yaiba,9.0,44.2,7.49,3.0,74.0,0.0,2.0,0.0,79.0,0.0,2659.0
18,Kimetsu no Yaiba,9.0,55.6,6.54,3.0,43.0,0.0,3.0,4.0,53.0,0.0,3592.0
19,Kimetsu no Yaiba,9.0,4.1,6.7,1.0,19.0,0.0,1.0,1.0,22.0,0.0,356.0
20,Kimetsu no Yaiba,9.0,45.0,7.17,2.0,64.0,0.0,0.0,0.0,66.0,0.0,2793.0
21,Kimetsu no Yaiba,9.0,12.1,5.44,3.0,30.0,1.0,2.0,14.0,50.0,0.0,910.0
22,Kimetsu no Yaiba,9.0,43.4,7.65,1.0,32.0,0.0,1.0,1.0,35.0,0.0,3311.0
23,Kimetsu no Yaiba,9.0,46.8,8.65,3.0,90.0,0.0,0.0,2.0,95.0,0.0,2920.0
24,Kimetsu no Yaiba,9.0,17.2,7.38,3.0,63.0,1.0,3.0,19.0,89.0,1.0,1003.0
25,Kimetsu no Yaiba,9.0,17.5,8.03,0.0,31.0,0.0,2.0,0.0,33.0,0.0,1037.0
26,Kimetsu no Yaiba,9.0,44.8,9.09,3.0,7.0,0.0,1.0,0.0,11.0,0.0,2669.0
27,Kimetsu no Yaiba,9.0,165.3,6.83,4.0,707.0,0.0,0.0,283.0,994.0,34.0,10137.0
28,Kimetsu no Yaiba,9.0,29.5,9.54,9.0,121.0,0.0,1.0,9.0,140.0,0.0,1797.0
29,Kimetsu no Yaiba,9.0,88.8,8.89,43.0,252.0,0.0,0.0,0.0,295.0,0.0,5274.0
30,Kimetsu no Yaiba,9.0,117.2,8.62,6.0,83.0,0.0,0.0,0.0,89.0,53.0,6995.0
31,Kimetsu no Yaiba,9.0,1.7,9.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,102.0
32,Kimetsu no Yaiba,9.0,13.9,8.8,0.0,45.0,0.0,0.0,6.0,51.0,0.0,810.0
33,Kimetsu no Yaiba,9.0,19.3,9.27,3.0,63.0,0.0,0.0,0.0,66.0,0.0,1156.0
34,Kimetsu no Yaiba,9.0,3.7,9.17,1.0,11.0,0.0,0.0,0.0,12.0,0.0,219.0
35,Kimetsu no Yaiba,9.0,90.0,6.01,3.0,221.0,6.0,56.0,7.0,293.0,16.0,5241.0
36,Kimetsu no Yaiba,9.0,24.5,8.59,10.0,40.0,0.0,0.0,11.0,61.0,0.0,1562.0
0,Hunter x Hunter (2011),10.0,46.9,8.48,3.0,67.0,13.0,0.0,18.0,101.0,0.0,2793.0
1,Hunter x Hunter (2011),10.0,15.0,7.2,10.0,63.0,0.0,8.0,13.0,94.0,0.0,986.0
2,Hunter x Hunter (2011),10.0,42.7,7.67,3.0,173.0,1.0,1.0,32.0,210.0,0.0,2671.0
3,Hunter x Hunter (2011),10.0,130.1,6.76,17.0,337.0,4.0,6.0,100.0,464.0,0.0,7651.0
4,Hunter x Hunter (2011),10.0,30.5,9.0,10.0,90.0,0.0,0.0,41.0,141.0,0.0,1851.0
5,Hunter x Hunter (2011),10.0,48.6,7.72,13.0,95.0,1.0,3.0,64.0,176.0,0.0,2866.0
6,Hunter x Hunter (2011),10.0,75.8,7.17,26.0,296.0,2.0,0.0,403.0,727.0,1.0,4674.0
7,Hunter x Hunter (2011),10.0,89.4,7.82,0.0,163.0,10.0,9.0,40.0,222.0,0.0,5276.0
8,Hunter x Hunter (2011),10.0,46.2,7.74,4.0,49.0,0.0,1.0,0.0,54.0,0.0,2856.0
9,Hunter x Hunter (2011),10.0,36.5,7.53,3.0,64.0,1.0,1.0,5.0,74.0,0.0,2183.0
10,Hunter x Hunter (2011),10.0,90.5,8.01,12.0,294.0,8.0,7.0,365.0,686.0,0.0,5646.0
11,Hunter x Hunter (2011),10.0,68.7,8.96,37.0,111.0,2.0,10.0,81.0,241.0,0.0,4147.0
12,Hunter x Hunter (2011),10.0,46.2,6.76,2.0,145.0,38.0,6.0,47.0,238.0,6.0,2994.0
13,Hunter x Hunter (2011),10.0,31.0,8.31,3.0,21.0,0.0,0.0,1.0,25.0,0.0,1913.0
14,Hunter x Hunter (2011),10.0,67.6,7.81,2.0,105.0,6.0,2.0,132.0,247.0,0.0,3978.0
15,Hunter x Hunter (2011),10.0,17.7,9.14,23.0,37.0,4.0,1.0,18.0,83.0,0.0,1043.0
16,Hunter x Hunter (2011),10.0,26.5,8.78,29.0,66.0,0.0,5.0,31.0,131.0,7.0,1522.0
17,Hunter x Hunter (2011),10.0,52.6,7.58,6.0,62.0,1.0,7.0,36.0,112.0,0.0,3140.0
18,Hunter x Hunter (2011),10.0,25.1,8.07,0.0,15.0,0.0,0.0,0.0,15.0,0.0,1505.0
19,Hunter x Hunter (2011),10.0,17.5,8.03,0.0,31.0,0.0,2.0,0.0,33.0,0.0,1037.0
20,Hunter x Hunter (2011),10.0,2.5,9.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,154.0
21,Hunter x Hunter (2011),10.0,276.0,6.95,8.0,1177.0,2.0,30.0,28.0,1245.0,65.0,16212.0
22,Hunter x Hunter (2011),10.0,56.2,8.4,3.0,145.0,3.0,2.0,0.0,153.0,0.0,3292.0
23,Hunter x Hunter (2011),10.0,50.7,7.35,2.0,88.0,0.0,0.0,17.0,107.0,0.0,2997.0
24,Hunter x Hunter (2011),10.0,85.2,6.48,9.0,150.0,7.0,13.0,61.0,240.0,0.0,5081.0
25,Hunter x Hunter (2011),10.0,40.6,7.86,2.0,24.0,3.0,2.0,4.0,35.0,0.0,2452.0
26,Hunter x Hunter (2011),10.0,9.4,8.4,8.0,24.0,0.0,0.0,29.0,61.0,0.0,556.0
27,Hunter x Hunter (2011),10.0,45.7,8.07,18.0,77.0,3.0,25.0,192.0,315.0,0.0,3217.0
28,Hunter x Hunter (2011),10.0,53.2,6.86,6.0,18.0,0.0,0.0,1.0,25.0,0.0,3206.0
29,Hunter x Hunter (2011),10.0,77.2,5.82,22.0,91.0,0.0,28.0,6.0,147.0,0.0,4546.0
0,Kimi no Na wa.,7.0,59.9,7.07,18.0,224.0,20.0,12.0,117.0,391.0,1.0,3502.0
1,Kimi no Na wa.,7.0,10.7,7.23,2.0,40.0,3.0,2.0,0.0,47.0,0.0,636.0
2,Kimi no Na wa.,7.0,54.3,7.53,22.0,220.0,0.0,2.0,17.0,261.0,0.0,3263.0
3,Kimi no Na wa.,7.0,16.1,6.87,5.0,79.0,0.0,0.0,1.0,85.0,0.0,947.0
4,Kimi no Na wa.,7.0,37.7,9.4,1.0,132.0,3.0,1.0,10.0,147.0,0.0,2243.0
5,Kimi no Na wa.,7.0,5.2,8.22,5.0,21.0,8.0,1.0,32.0,67.0,0.0,287.0
6,Kimi no Na wa.,7.0,21.8,7.37,0.0,84.0,0.0,9.0,0.0,93.0,0.0,1299.0
7,Kimi no Na wa.,7.0,91.2,7.37,70.0,158.0,1.0,1.0,18.0,248.0,2.0,5537.0
8,Kimi no Na wa.,7.0,9.4,8.4,8.0,24.0,0.0,0.0,29.0,61.0,0.0,556.0
9,Kimi no Na wa.,7.0,12.2,7.05,7.0,85.0,0.0,0.0,36.0,128.0,0.0,717.0
10,Kimi no Na wa.,7.0,13.5,7.36,0.0,98.0,0.0,2.0,4.0,104.0,1.0,984.0
11,Kimi no Na wa.,7.0,11.9,8.31,0.0,43.0,2.0,1.0,0.0,46.0,0.0,720.0
12,Kimi no Na wa.,7.0,44.1,8.04,8.0,187.0,16.0,31.0,36.0,278.0,9.0,2606.0
13,Kimi no Na wa.,7.0,12.6,9.67,5.0,53.0,0.0,0.0,9.0,67.0,0.0,733.0
14,Kimi no Na wa.,7.0,4.8,8.87,2.0,13.0,0.0,0.0,2.0,17.0,0.0,283.0
15,Kimi no Na wa.,7.0,26.6,8.17,3.0,45.0,0.0,0.0,1.0,49.0,0.0,1575.0
16,Kimi no Na wa.,7.0,2.8,8.13,3.0,16.0,1.0,1.0,15.0,36.0,0.0,162.0
17,Kimi no Na wa.,7.0,22.3,7.77,2.0,37.0,1.0,0.0,0.0,40.0,0.0,1305.0
18,Kimi no Na wa.,7.0,1.0,10.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,47.0
19,Kimi no Na wa.,7.0,27.8,8.91,0.0,65.0,0.0,0.0,0.0,65.0,0.0,1660.0
20,Kimi no Na wa.,7.0,57.3,8.63,6.0,91.0,4.0,0.0,25.0,126.0,0.0,3359.0
21,Kimi no Na wa.,7.0,29.8,9.77,2.0,94.0,18.0,0.0,41.0,155.0,0.0,1770.0
22,Kimi no Na wa.,7.0,5.9,8.42,0.0,12.0,0.0,0.0,0.0,12.0,0.0,350.0
23,Kimi no Na wa.,7.0,45.2,8.68,5.0,221.0,1.0,0.0,8.0,235.0,0.0,2607.0
24,Kimi no Na wa.,7.0,49.9,6.77,5.0,171.0,0.0,25.0,114.0,315.0,0.0,2975.0
25,Kimi no Na wa.,7.0,42.7,7.26,6.0,188.0,0.0,2.0,242.0,438.0,3.0,2546.0
26,Kimi no Na wa.,7.0,21.8,8.36,1.0,46.0,1.0,0.0,4.0,52.0,0.0,1294.0
27,Kimi no Na wa.,7.0,42.6,8.09,0.0,102.0,0.0,0.0,0.0,102.0,0.0,2573.0
28,Kimi no Na wa.,7.0,15.0,8.43,0.0,53.0,0.0,0.0,0.0,53.0,0.0,881.0
29,Kimi no Na wa.,7.0,28.1,8.43,0.0,65.0,0.0,0.0,0.0,65.0,0.0,1676.0
30,Kimi no Na wa.,7.0,71.6,7.13,4.0,142.0,0.0,5.0,17.0,168.0,0.0,4189.0
31,Kimi no Na wa.,7.0,50.3,7.0,3.0,76.0,0.0,0.0,0.0,79.0,0.0,2971.0
32,Kimi no Na wa.,7.0,0.1,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
33,Kimi no Na wa.,7.0,60.2,6.21,1.0,129.0,37.0,15.0,50.0,232.0,0.0,3650.0
34,Kimi no Na wa.,7.0,21.3,8.71,35.0,85.0,0.0,2.0,3.0,125.0,0.0,1265.0
35,Kimi no Na wa.,7.0,3.3,8.15,0.0,13.0,0.0,0.0,0.0,13.0,0.0,185.0
36,Kimi no Na wa.,7.0,9.9,8.2,5.0,48.0,0.0,5.0,7.0,65.0,0.0,561.0
37,Kimi no Na wa.,7.0,97.9,6.79,2.0,148.0,1.0,5.0,0.0,156.0,0.0,6794.0
38,Kimi no Na wa.,7.0,35.0,7.51,19.0,73.0,2.0,1.0,29.0,124.0,0.0,2073.0
39,Kimi no Na wa.,7.0,54.9,7.13,0.0,92.0,0.0,0.0,0.0,92.0,0.0,3249.0
0,Shingeki no Kyojin Season 2,10.0,0.8,9.0,3.0,9.0,0.0,0.0,11.0,23.0,0.0,41.0
1,Shingeki no Kyojin Season 2,10.0,3.8,8.37,2.0,18.0,0.0,0.0,13.0,33.0,0.0,779.0
2,Shingeki no Kyojin Season 2,10.0,31.8,9.09,6.0,57.0,1.0,0.0,2.0,66.0,0.0,1950.0
3,Shingeki no Kyojin Season 2,10.0,12.7,7.96,0.0,29.0,0.0,4.0,0.0,33.0,0.0,735.0
4,Shingeki no Kyojin Season 2,10.0,43.4,7.65,2.0,35.0,0.0,1.0,4.0,42.0,0.0,3311.0
5,Shingeki no Kyojin Season 2,10.0,23.5,8.42,1.0,37.0,0.0,0.0,1.0,39.0,0.0,1497.0
6,Shingeki no Kyojin Season 2,10.0,77.9,8.59,2.0,125.0,0.0,7.0,69.0,203.0,0.0,4844.0
7,Shingeki no Kyojin Season 2,10.0,59.5,8.07,7.0,48.0,0.0,0.0,0.0,55.0,0.0,3589.0
8,Shingeki no Kyojin Season 2,10.0,60.3,6.84,1.0,119.0,1.0,20.0,8.0,149.0,0.0,3791.0
9,Shingeki no Kyojin Season 2,10.0,28.6,8.05,6.0,55.0,3.0,7.0,651.0,722.0,2.0,1751.0
10,Shingeki no Kyojin Season 2,10.0,49.7,7.26,2.0,75.0,0.0,0.0,0.0,77.0,0.0,3090.0
11,Shingeki no Kyojin Season 2,10.0,31.7,7.93,0.0,58.0,0.0,5.0,0.0,63.0,0.0,1871.0
12,Shingeki no Kyojin Season 2,10.0,47.1,7.46,3.0,81.0,0.0,2.0,0.0,86.0,0.0,2876.0
13,Shingeki no Kyojin Season 2,10.0,46.8,8.65,3.0,97.0,0.0,0.0,2.0,102.0,0.0,2920.0
14,Shingeki no Kyojin Season 2,10.0,6.9,7.63,0.0,16.0,0.0,0.0,0.0,16.0,0.0,422.0
15,Shingeki no Kyojin Season 2,10.0,117.2,8.62,6.0,83.0,0.0,0.0,0.0,89.0,53.0,6995.0
16,Shingeki no Kyojin Season 2,10.0,89.6,8.9,43.0,254.0,0.0,0.0,0.0,297.0,0.0,5322.0
17,Shingeki no Kyojin Season 2,10.0,13.9,8.8,0.0,45.0,0.0,0.0,6.0,51.0,0.0,810.0
18,Shingeki no Kyojin Season 2,10.0,40.6,8.36,4.0,170.0,9.0,4.0,273.0,460.0,0.0,2378.0
19,Shingeki no Kyojin Season 2,10.0,12.9,7.25,1.0,42.0,14.0,0.0,124.0,181.0,0.0,814.0
20,Shingeki no Kyojin Season 2,10.0,32.5,6.81,0.0,112.0,0.0,0.0,0.0,112.0,0.0,1949.0
21,Shingeki no Kyojin Season 2,10.0,40.6,7.86,2.0,24.0,3.0,2.0,4.0,35.0,0.0,2452.0
22,Shingeki no Kyojin Season 2,10.0,8.6,7.6,5.0,41.0,0.0,1.0,19.0,66.0,0.0,474.0
23,Shingeki no Kyojin Season 2,10.0,9.1,6.76,1.0,16.0,1.0,3.0,9.0,30.0,0.0,529.0
24,Shingeki no Kyojin Season 2,10.0,37.7,9.4,1.0,132.0,3.0,1.0,10.0,147.0,0.0,2243.0
25,Shingeki no Kyojin Season 2,10.0,50.7,7.35,2.0,88.0,0.0,0.0,17.0,107.0,0.0,2997.0
26,Shingeki no Kyojin Season 2,10.0,34.6,6.9,24.0,138.0,4.0,8.0,237.0,411.0,0.0,2124.0
27,Shingeki no Kyojin Season 2,10.0,7.1,8.33,0.0,19.0,3.0,2.0,17.0,41.0,0.0,484.0
28,Shingeki no Kyojin Season 2,10.0,13.9,7.5,1.0,29.0,0.0,0.0,0.0,30.0,0.0,822.0
29,Shingeki no Kyojin Season 2,10.0,12.2,8.75,0.0,4.0,0.0,0.0,0.0,4.0,0.0,757.0
30,Shingeki no Kyojin Season 2,10.0,53.1,7.63,4.0,105.0,0.0,2.0,7.0,118.0,0.0,3202.0
31,Shingeki no Kyojin Season 2,10.0,44.1,8.04,8.0,187.0,16.0,31.0,36.0,278.0,9.0,2606.0
32,Shingeki no Kyojin Season 2,10.0,29.5,9.54,9.0,121.0,0.0,1.0,9.0,140.0,0.0,1797.0
33,Shingeki no Kyojin Season 2,10.0,4.8,8.87,2.0,13.0,0.0,0.0,2.0,17.0,0.0,283.0
0,Steins;Gate,7.0,15.3,8.07,5.0,30.0,1.0,7.0,10.0,53.0,0.0,914.0
1,Steins;Gate,7.0,142.9,7.85,0.0,551.0,3.0,186.0,23.0,763.0,0.0,9059.0
2,Steins;Gate,7.0,40.0,7.69,10.0,121.0,14.0,3.0,20.0,168.0,0.0,2382.0
3,Steins;Gate,7.0,47.1,7.46,3.0,81.0,0.0,2.0,0.0,86.0,0.0,2876.0
4,Steins;Gate,7.0,16.7,9.47,1.0,14.0,0.0,0.0,0.0,15.0,0.0,1024.0
5,Steins;Gate,7.0,1.2,8.5,0.0,10.0,0.0,0.0,0.0,10.0,0.0,105.0
6,Steins;Gate,7.0,70.9,7.15,14.0,118.0,3.0,1.0,27.0,163.0,0.0,4270.0
7,Steins;Gate,7.0,59.5,8.07,7.0,48.0,0.0,0.0,0.0,55.0,0.0,3589.0
8,Steins;Gate,7.0,38.5,7.61,4.0,70.0,3.0,20.0,130.0,227.0,0.0,2337.0
9,Steins;Gate,7.0,59.9,7.07,18.0,224.0,20.0,12.0,117.0,391.0,1.0,3502.0
10,Steins;Gate,7.0,33.4,8.2,5.0,82.0,0.0,4.0,14.0,105.0,0.0,1963.0
11,Steins;Gate,7.0,47.1,7.75,2.0,57.0,1.0,5.0,3.0,68.0,0.0,2803.0
12,Steins;Gate,7.0,102.2,6.47,1.0,393.0,8.0,32.0,15.0,449.0,9.0,6207.0
13,Steins;Gate,7.0,4.2,9.07,0.0,14.0,0.0,0.0,1.0,15.0,0.0,247.0
14,Steins;Gate,7.0,117.2,8.62,6.0,83.0,0.0,0.0,0.0,89.0,53.0,6995.0
15,Steins;Gate,7.0,41.2,7.05,5.0,201.0,8.0,19.0,288.0,521.0,3.0,2392.0
16,Steins;Gate,7.0,21.8,7.37,0.0,85.0,0.0,10.0,0.0,95.0,0.0,1299.0
17,Steins;Gate,7.0,27.4,8.98,4.0,35.0,9.0,11.0,4.0,63.0,0.0,2596.0
18,Steins;Gate,7.0,29.7,8.54,7.0,106.0,0.0,0.0,0.0,113.0,0.0,1857.0
19,Steins;Gate,7.0,40.3,8.23,7.0,181.0,0.0,5.0,95.0,288.0,1.0,2438.0
20,Steins;Gate,7.0,72.0,8.3,7.0,189.0,2.0,6.0,25.0,229.0,2.0,4308.0
21,Steins;Gate,7.0,56.2,8.4,3.0,145.0,3.0,2.0,0.0,153.0,0.0,3292.0
22,Steins;Gate,7.0,0.7,6.4,1.0,2.0,0.0,2.0,0.0,5.0,0.0,39.0
23,Steins;Gate,7.0,0.6,7.75,1.0,2.0,0.0,1.0,0.0,4.0,0.0,38.0
24,Steins;Gate,7.0,9.7,9.0,1.0,14.0,0.0,0.0,0.0,15.0,0.0,562.0
25,Steins;Gate,7.0,44.1,8.04,8.0,187.0,16.0,31.0,36.0,278.0,9.0,2606.0
26,Steins;Gate,7.0,6.8,7.47,2.0,13.0,1.0,3.0,0.0,19.0,0.0,415.0
27,Steins;Gate,7.0,92.2,8.27,6.0,65.0,0.0,0.0,5.0,76.0,7.0,5570.0
28,Steins;Gate,7.0,44.9,6.38,5.0,103.0,0.0,0.0,0.0,108.0,0.0,2670.0
0,Boku no Hero Academia 2nd Season,10.0,0.6,8.86,1.0,17.0,0.0,1.0,1.0,20.0,0.0,101.0
1,Boku no Hero Academia 2nd Season,10.0,17.0,7.42,50.0,31.0,0.0,1.0,0.0,82.0,0.0,2015.0
2,Boku no Hero Academia 2nd Season,10.0,59.5,8.07,7.0,48.0,0.0,0.0,0.0,55.0,0.0,3589.0
3,Boku no Hero Academia 2nd Season,10.0,55.9,7.69,2.0,35.0,0.0,1.0,4.0,42.0,0.0,3425.0
4,Boku no Hero Academia 2nd Season,10.0,0.0,6.23,303.0,0.0,0.0,0.0,0.0,303.0,0.0,0.0
5,Boku no Hero Academia 2nd Season,10.0,17.6,7.65,1.0,73.0,1.0,0.0,79.0,154.0,0.0,1472.0
6,Boku no Hero Academia 2nd Season,10.0,46.8,8.65,3.0,97.0,0.0,0.0,2.0,102.0,0.0,2920.0
7,Boku no Hero Academia 2nd Season,10.0,55.6,6.54,5.0,49.0,0.0,4.0,4.0,62.0,0.0,3592.0
8,Boku no Hero Academia 2nd Season,10.0,49.7,7.26,2.0,75.0,0.0,0.0,0.0,77.0,0.0,3090.0
9,Boku no Hero Academia 2nd Season,10.0,12.9,7.25,1.0,42.0,14.0,0.0,124.0,181.0,0.0,814.0
10,Boku no Hero Academia 2nd Season,10.0,57.2,8.8,33.0,171.0,0.0,10.0,119.0,333.0,0.0,3474.0
11,Boku no Hero Academia 2nd Season,10.0,175.4,8.15,37.0,698.0,14.0,46.0,13.0,808.0,46.0,10405.0
12,Boku no Hero Academia 2nd Season,10.0,44.9,6.38,5.0,103.0,0.0,0.0,0.0,108.0,0.0,2670.0
13,Boku no Hero Academia 2nd Season,10.0,56.9,7.14,10.0,125.0,0.0,4.0,60.0,199.0,0.0,3416.0
14,Boku no Hero Academia 2nd Season,10.0,59.9,7.07,18.0,224.0,20.0,12.0,117.0,391.0,1.0,3502.0
